sample_index,elapsed_seconds,timestamp,raw_adc
958,55.485000,2026-09-08T10:51:48.363+08:00,2034
959,55.500000,2026-09-08T10:51:48.378+08:00,2033
960,55.532000,2026-09-08T10:51:48.410+08:00,2035
961,55.563000,2026-09-08T10:51:48.441+08:00,2038
962,55.578000,2026-09-08T10:51:48.456+08:00,2037
963,55.610000,2026-09-08T10:51:48.488+08:00,2039
964,55.641000,2026-09-08T10:51:48.519+08:00,2041
965,55.657000,2026-09-08T10:51:48.535+08:00,2042
966,55.688000,2026-09-08T10:51:48.566+08:00,2041
967,55.719000,2026-09-08T10:51:48.597+08:00,2045
968,55.735000,2026-09-08T10:51:48.613+08:00,2044
969,55.766000,2026-09-08T10:51:48.644+08:00,2045
970,55.797000,2026-09-08T10:51:48.675+08:00,2045
971,55.813000,2026-09-08T10:51:48.691+08:00,2046
972,55.844000,2026-09-08T10:51:48.722+08:00,2042
973,55.875000,2026-09-08T10:51:48.753+08:00,2046
974,55.891000,2026-09-08T10:51:48.769+08:00,2045
975,55.922000,2026-09-08T10:51:48.800+08:00,2044
976,55.953000,2026-09-08T10:51:48.831+08:00,2043
977,55.969000,2026-09-08T10:51:48.847+08:00,2042
978,56.000000,2026-09-08T10:51:48.878+08:00,2038
979,56.032000,2026-09-08T10:51:48.910+08:00,2038
980,56.047000,2026-09-08T10:51:48.925+08:00,2038
981,56.078000,2026-09-08T10:51:48.956+08:00,2037
982,56.110000,2026-09-08T10:51:48.988+08:00,2041
983,56.125000,2026-09-08T10:51:49.003+08:00,2043
984,56.157000,2026-09-08T10:51:49.035+08:00,2044
985,56.188000,2026-09-08T10:51:49.066+08:00,2047
986,56.203000,2026-09-08T10:51:49.081+08:00,2047
987,56.235000,2026-09-08T10:51:49.113+08:00,2047
988,56.266000,2026-09-08T10:51:49.144+08:00,2044
989,56.282000,2026-09-08T10:51:49.160+08:00,2045
990,56.313000,2026-09-08T10:51:49.191+08:00,2047
991,56.344000,2026-09-08T10:51:49.222+08:00,2046
992,56.360000,2026-09-08T10:51:49.238+08:00,2045
993,56.391000,2026-09-08T10:51:49.269+08:00,2044
994,56.422000,2026-09-08T10:51:49.300+08:00,2042
995,56.438000,2026-09-08T10:51:49.316+08:00,2039
996,56.469000,2026-09-08T10:51:49.347+08:00,2041
997,56.500000,2026-09-08T10:51:49.378+08:00,2040
998,56.516000,2026-09-08T10:51:49.394+08:00,2039
999,56.547000,2026-09-08T10:51:49.425+08:00,2037
1000,56.578000,2026-09-08T10:51:49.456+08:00,2037
1001,56.594000,2026-09-08T10:51:49.472+08:00,2040
1002,56.625000,2026-09-08T10:51:49.503+08:00,2040
1003,56.657000,2026-09-08T10:51:49.535+08:00,2044
1004,56.672000,2026-09-08T10:51:49.550+08:00,2044
1005,56.703000,2026-09-08T10:51:49.581+08:00,2050
1006,56.735000,2026-09-08T10:51:49.613+08:00,2044
1007,56.750000,2026-09-08T10:51:49.628+08:00,2048
1008,56.782000,2026-09-08T10:51:49.660+08:00,2043
1009,56.813000,2026-09-08T10:51:49.691+08:00,2052
1010,56.828000,2026-09-08T10:51:49.706+08:00,2043
1011,56.860000,2026-09-08T10:51:49.738+08:00,2048
1012,56.875000,2026-09-08T10:51:49.753+08:00,2043
1013,56.907000,2026-09-08T10:51:49.785+08:00,2048
1014,56.938000,2026-09-08T10:51:49.816+08:00,2040
1015,56.953000,2026-09-08T10:51:49.831+08:00,2045
1016,56.985000,2026-09-08T10:51:49.863+08:00,2045
1017,57.016000,2026-09-08T10:51:49.894+08:00,2042
1018,57.032000,2026-09-08T10:51:49.910+08:00,2040
1019,57.063000,2026-09-08T10:51:49.941+08:00,2038
1020,57.094000,2026-09-08T10:51:49.972+08:00,2040
1021,57.110000,2026-09-08T10:51:49.988+08:00,2038
1022,57.141000,2026-09-08T10:51:50.019+08:00,2042
1023,57.172000,2026-09-08T10:51:50.050+08:00,2044
1024,57.188000,2026-09-08T10:51:50.066+08:00,2046
1025,57.219000,2026-09-08T10:51:50.097+08:00,2047
1026,57.250000,2026-09-08T10:51:50.128+08:00,2048
1027,57.266000,2026-09-08T10:51:50.144+08:00,2042
1028,57.297000,2026-09-08T10:51:50.175+08:00,2048
1029,57.328000,2026-09-08T10:51:50.206+08:00,2042
1030,57.344000,2026-09-08T10:51:50.222+08:00,2048
1031,57.375000,2026-09-08T10:51:50.253+08:00,2042
1032,57.407000,2026-09-08T10:51:50.285+08:00,2046
1033,57.422000,2026-09-08T10:51:50.300+08:00,2045
1034,57.453000,2026-09-08T10:51:50.331+08:00,2046
1035,57.485000,2026-09-08T10:51:50.363+08:00,2045
1036,57.500000,2026-09-08T10:51:50.378+08:00,2046
1037,57.532000,2026-09-08T10:51:50.410+08:00,2041
1038,57.563000,2026-09-08T10:51:50.441+08:00,2038
1039,57.578000,2026-09-08T10:51:50.456+08:00,2040
1040,57.610000,2026-09-08T10:51:50.488+08:00,2041
1041,57.641000,2026-09-08T10:51:50.519+08:00,2042
1042,57.657000,2026-09-08T10:51:50.535+08:00,2043
1043,57.688000,2026-09-08T10:51:50.566+08:00,2048
1044,57.719000,2026-09-08T10:51:50.597+08:00,2043
1045,57.735000,2026-09-08T10:51:50.613+08:00,2051
1046,57.766000,2026-09-08T10:51:50.644+08:00,2045
1047,57.797000,2026-09-08T10:51:50.675+08:00,2052
1048,57.813000,2026-09-08T10:51:50.691+08:00,2046
1049,57.844000,2026-09-08T10:51:50.722+08:00,2052
1050,57.875000,2026-09-08T10:51:50.753+08:00,2046
1051,57.891000,2026-09-08T10:51:50.769+08:00,2050
1052,57.922000,2026-09-08T10:51:50.800+08:00,2047
1053,57.953000,2026-09-08T10:51:50.831+08:00,2051
1054,57.969000,2026-09-08T10:51:50.847+08:00,2044
1055,58.000000,2026-09-08T10:51:50.878+08:00,2047
1056,58.032000,2026-09-08T10:51:50.910+08:00,2046
1057,58.047000,2026-09-08T10:51:50.925+08:00,2043
1058,58.078000,2026-09-08T10:51:50.956+08:00,2047
1059,58.110000,2026-09-08T10:51:50.988+08:00,2040
1060,58.125000,2026-09-08T10:51:51.003+08:00,2043
1061,58.157000,2026-09-08T10:51:51.035+08:00,2043
1062,58.188000,2026-09-08T10:51:51.066+08:00,2046
1063,58.203000,2026-09-08T10:51:51.081+08:00,2048
1064,58.235000,2026-09-08T10:51:51.113+08:00,2045
1065,58.266000,2026-09-08T10:51:51.144+08:00,2051
1066,58.282000,2026-09-08T10:51:51.160+08:00,2045
1067,58.313000,2026-09-08T10:51:51.191+08:00,2049
1068,58.344000,2026-09-08T10:51:51.222+08:00,2047
1069,58.360000,2026-09-08T10:51:51.238+08:00,2052
1070,58.391000,2026-09-08T10:51:51.269+08:00,2050
1071,58.422000,2026-09-08T10:51:51.300+08:00,2051
1072,58.438000,2026-09-08T10:51:51.316+08:00,2051
1073,58.469000,2026-09-08T10:51:51.347+08:00,2048
1074,58.500000,2026-09-08T10:51:51.378+08:00,2047
1075,58.516000,2026-09-08T10:51:51.394+08:00,2050
1076,58.547000,2026-09-08T10:51:51.425+08:00,2046
1077,58.578000,2026-09-08T10:51:51.456+08:00,2049
1078,58.594000,2026-09-08T10:51:51.472+08:00,2044
1079,58.625000,2026-09-08T10:51:51.503+08:00,2045
1080,58.657000,2026-09-08T10:51:51.535+08:00,2045
1081,58.672000,2026-09-08T10:51:51.550+08:00,2046
1082,58.703000,2026-09-08T10:51:51.581+08:00,2047
1083,58.735000,2026-09-08T10:51:51.613+08:00,2050
1084,58.750000,2026-09-08T10:51:51.628+08:00,2044
1085,58.782000,2026-09-08T10:51:51.660+08:00,2049
1086,58.813000,2026-09-08T10:51:51.691+08:00,2050
1087,58.828000,2026-09-08T10:51:51.706+08:00,2047
1088,58.860000,2026-09-08T10:51:51.738+08:00,2056
1089,58.891000,2026-09-08T10:51:51.769+08:00,2048
1090,58.907000,2026-09-08T10:51:51.785+08:00,2050
1091,58.938000,2026-09-08T10:51:51.816+08:00,2049
1092,58.969000,2026-09-08T10:51:51.847+08:00,2049
1093,58.985000,2026-09-08T10:51:51.863+08:00,2048
1094,59.016000,2026-09-08T10:51:51.894+08:00,2046
1095,59.047000,2026-09-08T10:51:51.925+08:00,2049
1096,59.063000,2026-09-08T10:51:51.941+08:00,2041
1097,59.094000,2026-09-08T10:51:51.972+08:00,2044
1098,59.125000,2026-09-08T10:51:52.003+08:00,2043
1099,59.141000,2026-09-08T10:51:52.019+08:00,2046
1100,59.172000,2026-09-08T10:51:52.050+08:00,2040
1101,59.203000,2026-09-08T10:51:52.081+08:00,2044
1102,59.219000,2026-09-08T10:51:52.097+08:00,2044
1103,59.250000,2026-09-08T10:51:52.128+08:00,2043
1104,59.282000,2026-09-08T10:51:52.160+08:00,2047
1105,59.297000,2026-09-08T10:51:52.175+08:00,2048
1106,59.328000,2026-09-08T10:51:52.206+08:00,2044
1107,59.360000,2026-09-08T10:51:52.238+08:00,2049
1108,59.375000,2026-09-08T10:51:52.253+08:00,2045
1109,59.407000,2026-09-08T10:51:52.285+08:00,2049
1110,59.438000,2026-09-08T10:51:52.316+08:00,2046
1111,59.453000,2026-09-08T10:51:52.331+08:00,2048
1112,59.485000,2026-09-08T10:51:52.363+08:00,2044
1113,59.516000,2026-09-08T10:51:52.394+08:00,2051
1114,59.532000,2026-09-08T10:51:52.410+08:00,2044
1115,59.563000,2026-09-08T10:51:52.441+08:00,2048
1116,59.594000,2026-09-08T10:51:52.472+08:00,2042
1117,59.610000,2026-09-08T10:51:52.488+08:00,2046
1118,59.641000,2026-09-08T10:51:52.519+08:00,2043
1119,59.672000,2026-09-08T10:51:52.550+08:00,2043
1120,59.688000,2026-09-08T10:51:52.566+08:00,2042
1121,59.719000,2026-09-08T10:51:52.597+08:00,2044
1122,59.735000,2026-09-08T10:51:52.613+08:00,2045
1123,59.766000,2026-09-08T10:51:52.644+08:00,2046
1124,59.797000,2026-09-08T10:51:52.675+08:00,2051
1125,59.828000,2026-09-08T10:51:52.706+08:00,2045
1126,59.844000,2026-09-08T10:51:52.722+08:00,2052
1127,59.875000,2026-09-08T10:51:52.753+08:00,2050
1128,59.907000,2026-09-08T10:51:52.785+08:00,2053
1129,59.922000,2026-09-08T10:51:52.800+08:00,2052
1130,59.953000,2026-09-08T10:51:52.831+08:00,2053
1131,59.969000,2026-09-08T10:51:52.847+08:00,2052
1132,60.000000,2026-09-08T10:51:52.878+08:00,2054
1133,60.032000,2026-09-08T10:51:52.910+08:00,2055
1134,60.047000,2026-09-08T10:51:52.925+08:00,2053
1135,60.078000,2026-09-08T10:51:52.956+08:00,2051
1136,60.110000,2026-09-08T10:51:52.988+08:00,2048
1137,60.125000,2026-09-08T10:51:53.003+08:00,2046
1138,60.157000,2026-09-08T10:51:53.035+08:00,2049
1139,60.188000,2026-09-08T10:51:53.066+08:00,2047
1140,60.203000,2026-09-08T10:51:53.081+08:00,2049
1141,60.235000,2026-09-08T10:51:53.113+08:00,2045
1142,60.266000,2026-09-08T10:51:53.144+08:00,2054
1143,60.282000,2026-09-08T10:51:53.160+08:00,2050
1144,60.313000,2026-09-08T10:51:53.191+08:00,2049
1145,60.344000,2026-09-08T10:51:53.222+08:00,2052
1146,60.360000,2026-09-08T10:51:53.238+08:00,2053
1147,60.391000,2026-09-08T10:51:53.269+08:00,2056
1148,60.422000,2026-09-08T10:51:53.300+08:00,2054
1149,60.438000,2026-09-08T10:51:53.316+08:00,2055
1150,60.469000,2026-09-08T10:51:53.347+08:00,2053
1151,60.500000,2026-09-08T10:51:53.378+08:00,2051
1152,60.516000,2026-09-08T10:51:53.394+08:00,2054
1153,60.547000,2026-09-08T10:51:53.425+08:00,2049
1154,60.578000,2026-09-08T10:51:53.456+08:00,2052
1155,60.594000,2026-09-08T10:51:53.472+08:00,2048
1156,60.625000,2026-09-08T10:51:53.503+08:00,2051
1157,60.657000,2026-09-08T10:51:53.535+08:00,2043
1158,60.672000,2026-09-08T10:51:53.550+08:00,2048
1159,60.703000,2026-09-08T10:51:53.581+08:00,2045
1160,60.735000,2026-09-08T10:51:53.613+08:00,2050
1161,60.750000,2026-09-08T10:51:53.628+08:00,2044
1162,60.782000,2026-09-08T10:51:53.660+08:00,2048
1163,60.813000,2026-09-08T10:51:53.691+08:00,2051
1164,60.828000,2026-09-08T10:51:53.706+08:00,2051
1165,60.860000,2026-09-08T10:51:53.738+08:00,2055
1166,60.891000,2026-09-08T10:51:53.769+08:00,2051
1167,60.907000,2026-09-08T10:51:53.785+08:00,2053
1168,60.938000,2026-09-08T10:51:53.816+08:00,2054
1169,60.969000,2026-09-08T10:51:53.847+08:00,2054
1170,60.985000,2026-09-08T10:51:53.863+08:00,2057
1171,61.016000,2026-09-08T10:51:53.894+08:00,2055
1172,61.047000,2026-09-08T10:51:53.925+08:00,2055
1173,61.063000,2026-09-08T10:51:53.941+08:00,2058
1174,61.094000,2026-09-08T10:51:53.972+08:00,2053
1175,61.125000,2026-09-08T10:51:54.003+08:00,2056
1176,61.141000,2026-09-08T10:51:54.019+08:00,2054
1177,61.172000,2026-09-08T10:51:54.050+08:00,2055
1178,61.203000,2026-09-08T10:51:54.081+08:00,2055
1179,61.219000,2026-09-08T10:51:54.097+08:00,2053
1180,61.250000,2026-09-08T10:51:54.128+08:00,2054
1181,61.282000,2026-09-08T10:51:54.160+08:00,2059
1182,61.297000,2026-09-08T10:51:54.175+08:00,2059
1183,61.328000,2026-09-08T10:51:54.206+08:00,2064
1184,61.360000,2026-09-08T10:51:54.238+08:00,2064
1185,61.375000,2026-09-08T10:51:54.253+08:00,2070
1186,61.407000,2026-09-08T10:51:54.285+08:00,2069
1187,61.438000,2026-09-08T10:51:54.316+08:00,2070
1188,61.453000,2026-09-08T10:51:54.331+08:00,2070
1189,61.485000,2026-09-08T10:51:54.363+08:00,2068
1190,61.516000,2026-09-08T10:51:54.394+08:00,2070
1191,61.532000,2026-09-08T10:51:54.410+08:00,2069
1192,61.563000,2026-09-08T10:51:54.441+08:00,2069
1193,61.594000,2026-09-08T10:51:54.472+08:00,2067
1194,61.610000,2026-09-08T10:51:54.488+08:00,2067
1195,61.641000,2026-09-08T10:51:54.519+08:00,2066
1196,61.672000,2026-09-08T10:51:54.550+08:00,2067
1197,61.688000,2026-09-08T10:51:54.566+08:00,2064
1198,61.719000,2026-09-08T10:51:54.597+08:00,2064
1199,61.750000,2026-09-08T10:51:54.628+08:00,2064
1200,61.766000,2026-09-08T10:51:54.644+08:00,2067
1201,61.797000,2026-09-08T10:51:54.675+08:00,2066
1202,61.828000,2026-09-08T10:51:54.706+08:00,2069
1203,61.844000,2026-09-08T10:51:54.722+08:00,2072
1204,61.875000,2026-09-08T10:51:54.753+08:00,2074
1205,61.907000,2026-09-08T10:51:54.785+08:00,2073
1206,61.922000,2026-09-08T10:51:54.800+08:00,2073
1207,61.953000,2026-09-08T10:51:54.831+08:00,2075
1208,61.985000,2026-09-08T10:51:54.863+08:00,2074
1209,62.000000,2026-09-08T10:51:54.878+08:00,2075
1210,62.032000,2026-09-08T10:51:54.910+08:00,2073
1211,62.063000,2026-09-08T10:51:54.941+08:00,2077
1212,62.078000,2026-09-08T10:51:54.956+08:00,2075
1213,62.110000,2026-09-08T10:51:54.988+08:00,2077
1214,62.141000,2026-09-08T10:51:55.019+08:00,2075
1215,62.157000,2026-09-08T10:51:55.035+08:00,2077
1216,62.188000,2026-09-08T10:51:55.066+08:00,2072
1217,62.219000,2026-09-08T10:51:55.097+08:00,2073
1218,62.235000,2026-09-08T10:51:55.113+08:00,2076
1219,62.266000,2026-09-08T10:51:55.144+08:00,2072
1220,62.297000,2026-09-08T10:51:55.175+08:00,2075
1221,62.313000,2026-09-08T10:51:55.191+08:00,2077
1222,62.344000,2026-09-08T10:51:55.222+08:00,2080
1223,62.375000,2026-09-08T10:51:55.253+08:00,2083
1224,62.391000,2026-09-08T10:51:55.269+08:00,2085
1225,62.422000,2026-09-08T10:51:55.300+08:00,2087
1226,62.453000,2026-09-08T10:51:55.331+08:00,2088
1227,62.469000,2026-09-08T10:51:55.347+08:00,2090
1228,62.500000,2026-09-08T10:51:55.378+08:00,2088
1229,62.532000,2026-09-08T10:51:55.410+08:00,2088
1230,62.547000,2026-09-08T10:51:55.425+08:00,2088
1231,62.578000,2026-09-08T10:51:55.456+08:00,2093
1232,62.610000,2026-09-08T10:51:55.488+08:00,2090
1233,62.625000,2026-09-08T10:51:55.503+08:00,2089
1234,62.657000,2026-09-08T10:51:55.535+08:00,2088
1235,62.688000,2026-09-08T10:51:55.566+08:00,2085
1236,62.703000,2026-09-08T10:51:55.581+08:00,2084
1237,62.735000,2026-09-08T10:51:55.613+08:00,2081
1238,62.766000,2026-09-08T10:51:55.644+08:00,2081
1239,62.782000,2026-09-08T10:51:55.660+08:00,2078
1240,62.813000,2026-09-08T10:51:55.691+08:00,2076
1241,62.828000,2026-09-08T10:51:55.706+08:00,2072
1242,62.860000,2026-09-08T10:51:55.738+08:00,2078
1243,62.891000,2026-09-08T10:51:55.769+08:00,2075
1244,62.922000,2026-09-08T10:51:55.800+08:00,2080
1245,62.938000,2026-09-08T10:51:55.816+08:00,2078
1246,62.969000,2026-09-08T10:51:55.847+08:00,2081
1247,63.000000,2026-09-08T10:51:55.878+08:00,2079
1248,63.016000,2026-09-08T10:51:55.894+08:00,2076
1249,63.047000,2026-09-08T10:51:55.925+08:00,2078
1250,63.078000,2026-09-08T10:51:55.956+08:00,2077
1251,63.094000,2026-09-08T10:51:55.972+08:00,2076
1252,63.125000,2026-09-08T10:51:56.003+08:00,2073
1253,63.141000,2026-09-08T10:51:56.019+08:00,2072
1254,63.172000,2026-09-08T10:51:56.050+08:00,2070
1255,63.203000,2026-09-08T10:51:56.081+08:00,2066
1256,63.219000,2026-09-08T10:51:56.097+08:00,2064
1257,63.250000,2026-09-08T10:51:56.128+08:00,2063
1258,63.282000,2026-09-08T10:51:56.160+08:00,2062
1259,63.297000,2026-09-08T10:51:56.175+08:00,2060
1260,63.328000,2026-09-08T10:51:56.206+08:00,2057
1261,63.360000,2026-09-08T10:51:56.238+08:00,2056
1262,63.375000,2026-09-08T10:51:56.253+08:00,2057
1263,63.407000,2026-09-08T10:51:56.285+08:00,2059
1264,63.438000,2026-09-08T10:51:56.316+08:00,2060
1265,63.453000,2026-09-08T10:51:56.331+08:00,2057
1266,63.485000,2026-09-08T10:51:56.363+08:00,2061
1267,63.516000,2026-09-08T10:51:56.394+08:00,2062
1268,63.532000,2026-09-08T10:51:56.410+08:00,2058
1269,63.563000,2026-09-08T10:51:56.441+08:00,2059
1270,63.594000,2026-09-08T10:51:56.472+08:00,2058
1271,63.610000,2026-09-08T10:51:56.488+08:00,2059
1272,63.641000,2026-09-08T10:51:56.519+08:00,2057
1273,63.672000,2026-09-08T10:51:56.550+08:00,2056
1274,63.688000,2026-09-08T10:51:56.566+08:00,2053
1275,63.719000,2026-09-08T10:51:56.597+08:00,2051
1276,63.750000,2026-09-08T10:51:56.628+08:00,2048
1277,63.766000,2026-09-08T10:51:56.644+08:00,2045
1278,63.797000,2026-09-08T10:51:56.675+08:00,2047
1279,63.828000,2026-09-08T10:51:56.706+08:00,2046
1280,63.844000,2026-09-08T10:51:56.722+08:00,2043
1281,63.875000,2026-09-08T10:51:56.753+08:00,2044
1282,63.907000,2026-09-08T10:51:56.785+08:00,2044
1283,63.922000,2026-09-08T10:51:56.800+08:00,2045
1284,63.953000,2026-09-08T10:51:56.831+08:00,2048
1285,63.985000,2026-09-08T10:51:56.863+08:00,2043
1286,64.000000,2026-09-08T10:51:56.878+08:00,2048
1287,64.032000,2026-09-08T10:51:56.910+08:00,2045
1288,64.063000,2026-09-08T10:51:56.941+08:00,2049
1289,64.078000,2026-09-08T10:51:56.956+08:00,2044
1290,64.110000,2026-09-08T10:51:56.988+08:00,2050
1291,64.141000,2026-09-08T10:51:57.019+08:00,2046
1292,64.157000,2026-09-08T10:51:57.035+08:00,2047
1293,64.188000,2026-09-08T10:51:57.066+08:00,2050
1294,64.219000,2026-09-08T10:51:57.097+08:00,2043
1295,64.235000,2026-09-08T10:51:57.113+08:00,2045
1296,64.266000,2026-09-08T10:51:57.144+08:00,2047
1297,64.297000,2026-09-08T10:51:57.175+08:00,2043
1298,64.313000,2026-09-08T10:51:57.191+08:00,2041
1299,64.344000,2026-09-08T10:51:57.222+08:00,2040
1300,64.375000,2026-09-08T10:51:57.253+08:00,2040
1301,64.391000,2026-09-08T10:51:57.269+08:00,2044
1302,64.422000,2026-09-08T10:51:57.300+08:00,2042
1303,64.453000,2026-09-08T10:51:57.331+08:00,2041
1304,64.469000,2026-09-08T10:51:57.347+08:00,2042
1305,64.500000,2026-09-08T10:51:57.378+08:00,2047
1306,64.532000,2026-09-08T10:51:57.410+08:00,2048
1307,64.547000,2026-09-08T10:51:57.425+08:00,2044
1308,64.578000,2026-09-08T10:51:57.456+08:00,2049
1309,64.610000,2026-09-08T10:51:57.488+08:00,2044
1310,64.625000,2026-09-08T10:51:57.503+08:00,2051
1311,64.657000,2026-09-08T10:51:57.535+08:00,2043
1312,64.688000,2026-09-08T10:51:57.566+08:00,2048
1313,64.703000,2026-09-08T10:51:57.581+08:00,2045
1314,64.735000,2026-09-08T10:51:57.613+08:00,2048
1315,64.766000,2026-09-08T10:51:57.644+08:00,2042
1316,64.782000,2026-09-08T10:51:57.660+08:00,2046
1317,64.813000,2026-09-08T10:51:57.691+08:00,2042
1318,64.844000,2026-09-08T10:51:57.722+08:00,2035
1319,64.860000,2026-09-08T10:51:57.738+08:00,2039
1320,64.891000,2026-09-08T10:51:57.769+08:00,2037
1321,64.922000,2026-09-08T10:51:57.800+08:00,2039
1322,64.938000,2026-09-08T10:51:57.816+08:00,2037
1323,64.969000,2026-09-08T10:51:57.847+08:00,2038
1324,65.000000,2026-09-08T10:51:57.878+08:00,2038
1325,65.016000,2026-09-08T10:51:57.894+08:00,2041
1326,65.047000,2026-09-08T10:51:57.925+08:00,2045
1327,65.078000,2026-09-08T10:51:57.956+08:00,2042
1328,65.094000,2026-09-08T10:51:57.972+08:00,2048
1329,65.125000,2026-09-08T10:51:58.003+08:00,2043
1330,65.157000,2026-09-08T10:51:58.035+08:00,2048
1331,65.172000,2026-09-08T10:51:58.050+08:00,2046
1332,65.203000,2026-09-08T10:51:58.081+08:00,2053
1333,65.235000,2026-09-08T10:51:58.113+08:00,2049
1334,65.250000,2026-09-08T10:51:58.128+08:00,2052
1335,65.282000,2026-09-08T10:51:58.160+08:00,2051
1336,65.313000,2026-09-08T10:51:58.191+08:00,2057
1337,65.328000,2026-09-08T10:51:58.206+08:00,2060
1338,65.360000,2026-09-08T10:51:58.238+08:00,2062
1339,65.391000,2026-09-08T10:51:58.269+08:00,2069
1340,65.407000,2026-09-08T10:51:58.285+08:00,2073
1341,65.438000,2026-09-08T10:51:58.316+08:00,2082
1342,65.469000,2026-09-08T10:51:58.347+08:00,2090
1343,65.485000,2026-09-08T10:51:58.363+08:00,2099
1344,65.516000,2026-09-08T10:51:58.394+08:00,2112
1345,65.547000,2026-09-08T10:51:58.425+08:00,2123
1346,65.563000,2026-09-08T10:51:58.441+08:00,2135
1347,65.594000,2026-09-08T10:51:58.472+08:00,2144
1348,65.625000,2026-09-08T10:51:58.503+08:00,2162
1349,65.641000,2026-09-08T10:51:58.519+08:00,2175
1350,65.672000,2026-09-08T10:51:58.550+08:00,2184
1351,65.703000,2026-09-08T10:51:58.581+08:00,2200
1352,65.719000,2026-09-08T10:51:58.597+08:00,2215
1353,65.750000,2026-09-08T10:51:58.628+08:00,2230
1354,65.782000,2026-09-08T10:51:58.660+08:00,2243
1355,65.797000,2026-09-08T10:51:58.675+08:00,2256
1356,65.828000,2026-09-08T10:51:58.706+08:00,2272
1357,65.860000,2026-09-08T10:51:58.738+08:00,2282
1358,65.875000,2026-09-08T10:51:58.753+08:00,2296
1359,65.907000,2026-09-08T10:51:58.785+08:00,2309
1360,65.922000,2026-09-08T10:51:58.800+08:00,2326
1361,65.953000,2026-09-08T10:51:58.831+08:00,2338
1362,65.985000,2026-09-08T10:51:58.863+08:00,2350
1363,66.016000,2026-09-08T10:51:58.894+08:00,2359
1364,66.032000,2026-09-08T10:51:58.910+08:00,2372
1365,66.063000,2026-09-08T10:51:58.941+08:00,2375
1366,66.094000,2026-09-08T10:51:58.972+08:00,2381
1367,66.110000,2026-09-08T10:51:58.988+08:00,2380
1368,66.141000,2026-09-08T10:51:59.019+08:00,2379
1369,66.172000,2026-09-08T10:51:59.050+08:00,2377
1370,66.188000,2026-09-08T10:51:59.066+08:00,2373
1371,66.219000,2026-09-08T10:51:59.097+08:00,2367
1372,66.250000,2026-09-08T10:51:59.128+08:00,2354
1373,66.266000,2026-09-08T10:51:59.144+08:00,2337
1374,66.297000,2026-09-08T10:51:59.175+08:00,2324
1375,66.313000,2026-09-08T10:51:59.191+08:00,2305
1376,66.344000,2026-09-08T10:51:59.222+08:00,2283
1377,66.375000,2026-09-08T10:51:59.253+08:00,2262
1378,66.391000,2026-09-08T10:51:59.269+08:00,2237
1379,66.422000,2026-09-08T10:51:59.300+08:00,2215
1380,66.453000,2026-09-08T10:51:59.331+08:00,2190
1381,66.469000,2026-09-08T10:51:59.347+08:00,2167
1382,66.500000,2026-09-08T10:51:59.378+08:00,2144
1383,66.532000,2026-09-08T10:51:59.410+08:00,2119
1384,66.547000,2026-09-08T10:51:59.425+08:00,2093
1385,66.578000,2026-09-08T10:51:59.456+08:00,2073
1386,66.610000,2026-09-08T10:51:59.488+08:00,2048
1387,66.625000,2026-09-08T10:51:59.503+08:00,2029
1388,66.657000,2026-09-08T10:51:59.535+08:00,2011
1389,66.688000,2026-09-08T10:51:59.566+08:00,1993
1390,66.703000,2026-09-08T10:51:59.581+08:00,1973
1391,66.735000,2026-09-08T10:51:59.613+08:00,1954
1392,66.766000,2026-09-08T10:51:59.644+08:00,1942
1393,66.782000,2026-09-08T10:51:59.660+08:00,1927
1394,66.813000,2026-09-08T10:51:59.691+08:00,1910
1395,66.844000,2026-09-08T10:51:59.722+08:00,1896
1396,66.860000,2026-09-08T10:51:59.738+08:00,1889
1397,66.891000,2026-09-08T10:51:59.769+08:00,1880
1398,66.922000,2026-09-08T10:51:59.800+08:00,1872
1399,66.938000,2026-09-08T10:51:59.816+08:00,1866
1400,66.969000,2026-09-08T10:51:59.847+08:00,1862
1401,67.000000,2026-09-08T10:51:59.878+08:00,1865
1402,67.016000,2026-09-08T10:51:59.894+08:00,1863
1403,67.047000,2026-09-08T10:51:59.925+08:00,1870
1404,67.078000,2026-09-08T10:51:59.956+08:00,1877
1405,67.094000,2026-09-08T10:51:59.972+08:00,1883
1406,67.125000,2026-09-08T10:52:00.003+08:00,1889
1407,67.157000,2026-09-08T10:52:00.035+08:00,1895
1408,67.172000,2026-09-08T10:52:00.050+08:00,1902
1409,67.203000,2026-09-08T10:52:00.081+08:00,1910
1410,67.235000,2026-09-08T10:52:00.113+08:00,1919
1411,67.250000,2026-09-08T10:52:00.128+08:00,1925
1412,67.282000,2026-09-08T10:52:00.160+08:00,1934
1413,67.313000,2026-09-08T10:52:00.191+08:00,1940
1414,67.328000,2026-09-08T10:52:00.206+08:00,1947
1415,67.360000,2026-09-08T10:52:00.238+08:00,1952
1416,67.391000,2026-09-08T10:52:00.269+08:00,1958
1417,67.407000,2026-09-08T10:52:00.285+08:00,1963
1418,67.438000,2026-09-08T10:52:00.316+08:00,1970
1419,67.469000,2026-09-08T10:52:00.347+08:00,1976
1420,67.485000,2026-09-08T10:52:00.363+08:00,1979
1421,67.516000,2026-09-08T10:52:00.394+08:00,1987
1422,67.547000,2026-09-08T10:52:00.425+08:00,1989
1423,67.563000,2026-09-08T10:52:00.441+08:00,1998
1424,67.594000,2026-09-08T10:52:00.472+08:00,2002
